Name,PPG,PeaksLoc,OnsetLoc,Fs
,0.0334298067348854,15238,15370,
,0.0493363000211678,15404,15533,
,0.0709664578176515,15567,15698,
,0.0976329648444923,15731,15867,
,0.129506733500791,15901,16035,
,0.166809847688986,16068,16200,
,0.207895062674036,16235,16363,
,0.253274541702846,16397,16528,
,0.301759722126897,16561,16698,
,0.350792028310386,16732,16866,
,0.400838127006794,16899,17031,
,0.450683499999607,17065,17193,
,0.499582919758564,17228,17351,
,0.545150610520808,17399,17524,
,0.583371048557304,17575,17699,
,0.61582732933,17748,17869,
,0.645863866117981,17916,18007,
,0.674618666188136,18055,18180,
,0.702095395935662,18231,18355,
,0.725631940899902,18404,18525,
,0.745283477334226,18572,18672,
,0.761964747983378,18748,18844,
,0.774609656987328,18876,18994,
,0.783989745618759,19024,19091,
,0.790280631212682,19115,19179,
,0.79241308862239,19207,19337,
,0.792159352210396,19367,19470,
,0.789230243767814,19498,19601,
,0.783212377554119,19632,19735,
,0.7753126841444,19767,19885,
,0.764587854534018,19915,19982,
,0.751262612216326,20006,20071,
,0.736792940436869,20098,20228,
,0.720804584003009,20258,20361,
,0.704932391329659,20389,20492,
,0.688082866966037,20529,20661,
,0.668838479075162,20695,20829,
,0.648448502657949,20862,20994,
,0.626178779588706,21028,21157,
,0.602798650032763,21191,21322,
,0.57989571416114,21355,21491,
,0.555801208743501,21525,21659,
,0.532016054275146,21692,21824,
,0.508941942134624,21859,21987,
,0.486317886990348,22021,22152,
,0.465318221188177,22185,22322,
,0.444563413722261,22356,22490,
,0.424504819635778,22523,22655,
,0.406506449896204,22689,22817,
,0.388944284498116,22852,22983,
,0.3731796297486,23016,23152,
,0.35880244143278,23186,23320,
,0.344755843108538,23353,23485,
,0.332631152097639,23520,23648,
,0.32233439121216,23682,23813,
,0.313964649154009,23842,23948,
,0.307108491204478,23980,24098,
,0.299640268665205,24128,24195,
,0.293108272937058,24219,24283,
,0.287558689043398,24311,24441,
,0.281947323098635,24471,24574,
,0.276956046278787,24602,24698,
,0.272338410976794,24734,24804,
,0.268556081266907,24830,24898,
,0.265655530853221,24931,24996,
,0.262254170789976,25025,25093,
,0.259374288411145,25121,25191,
,0.256747093942774,25219,25288,
,0.253754175368183,25316,25386,
,0.251186056658907,25412,25483,
,0.248632003718056,25513,25578,
,0.246069023205426,25607,25679,
,0.243814723786428,25708,25843,
,0.241318227734771,25877,26011,
,0.239167324083504,26044,26176,
,0.236730219933029,26211,26339,
,0.233476545462407,26373,26504,
,0.23004516803096,26537,26674,
,0.226137076147547,26708,26842,
,0.221868556672623,26875,27007,
,0.217516609154987,27041,27169,
,0.212747747133204,27204,27335,
,0.208622281905702,27368,27504,
,0.204866114191111,27538,27672,
,0.200550453218038,27705,27837,
,0.195956207351654,27872,28000,
,0.19115980182382,28034,28165,
,0.186478280810464,28198,28334,
,0.181858148637776,28369,28502,
,0.176638024824995,28537,28668,
,0.171765062977303,28702,28830,
,0.16714578766531,28865,28996,
,0.16222479830232,29029,29165,
,0.157719134894735,29199,29333,
,0.153743341057345,29366,29498,
,0.150225803759651,29532,29661,
,0.147091149633496,29695,29826,
,0.143824163859057,29859,29995,
,0.140869454714809,30029,30163,
,0.13786703757096,30196,30328,
,0.134577499775179,30363,30491,
,0.13177523758814,30525,30656,
,0.129469032336408,30686,30791,
,0.127635902947775,30823,30941,
,0.126141804079635,30971,31038,
,0.124162912245482,31062,31127,
,0.122005200404418,31154,31284,
,0.119824800913318,31314,31417,
,0.117735343304429,31445,31548,
,0.115871240823161,31585,31717,
,0.113633166981834,31751,31885,
,0.111212983544167,31918,32050,
,0.109204035333958,32084,32213,
,0.107719073677565,32247,32378,
,0.107158241746249,32411,32547,
,0.106661875128478,32581,32715,
,0.10559629335447,32748,32880,
,0.105147708723128,32915,33043,
,0.106146520547019,33077,33208,
,0.108086376660849,33238,33343,
,0.109649766090423,33375,33493,
,0.109848104001811,33523,33590,
,0.109250745065324,33614,33679,
,0.10813348059466,33706,33836,
,0.106267996697188,33866,33969,
,0.103659165810768,33997,34094,
,0.100311561853135,34129,34199,
,0.0967148050293939,34226,34293,
,0.0931577281012111,34326,34391,
,0.0892329862453995,34420,34488,
,0.0852673598420532,34516,34586,
,0.0817117380765608,34614,34683,
,0.0789424029922836,34711,34781,
,0.0772086530633156,34807,34878,
,0.0758163228330629,34908,34973,
,0.0742022007459077,34999,35103,
,0.0722083825473499,35135,35253,
,0.0697283507085765,35283,35350,
,0.0677576381897853,35374,35439,
,0.0658527362254419,35466,35596,
,0.0634772272453792,35626,35729,
,0.0614987999066478,35757,35853,
,0.0598866446794894,35901,36027,
,0.0590642405346897,36078,36202,
,0.0592821906098617,36250,36371,
,0.0602775090316976,36420,36517,
,0.0638460988098711,36595,36690,
,0.0699345286600968,36722,36840,
,0.0793127399551693,36870,36937,
,0.093568975038252,36961,37026,
,0.11267652262617,37054,37183,
,0.138187564155378,37213,37317,
,0.168486225943822,37345,37441,
,0.199007279334668,37489,37614,
,0.230220492508618,37665,37789,
,0.264421076850525,37837,37959,
,0.305360183050696,38006,38106,
,0.352839531830867,38185,38312,
,0.40250364360761,38346,38480,
,0.454181390023394,38513,38645,
,0.506795870100855,38680,38808,
,0.557387579393838,38842,38973,
,0.60643787649225,39006,39142,
,0.652378114177843,39177,39310,
,0.694795453031706,39345,39476,
,0.733834705732101,39510,39638,
,0.767750376783953,39673,39804,
,0.797054771346878,39837,39973,
,0.821927514921709,40007,40141,
,0.841535993960278,40174,40306,
,0.857061286716758,40340,40469,
,0.867759999839717,40503,40634,
,0.874033325151598,40665,40738,
,0.876740538595825,40765,40832,
,0.875341336472605,40865,40931,
,0.87168728947347,40959,41027,
,0.866500590568221,41056,41125,
,0.857642861260867,41153,41222,
,0.846693425009042,41250,41320,
,0.833902094192483,41347,41417,
,0.818538486305153,41447,41512,
,0.801509282709826,41542,41613,
,0.782038642465641,41643,41778,
,0.760915426747835,41812,41946,
,0.739021594219191,41979,42111,
,0.714184701646909,42145,42273,
,0.688365992339468,42308,42439,
,0.662140544632306,42472,42608,
,0.635154489575972,42642,42776,
,0.609081960721107,42809,42941,
,0.582590362508631,42976,43104,
,0.55580506641546,43138,43269,
,0.530865330949975,43300,43373,
,0.507460329114851,43400,43468,
,0.487367023761654,43501,43566,
,0.468597050964141,43594,43663,
,0.448562650463555,43691,43760,
,0.429053097344424,43788,43858,
,0.409986450657484,43885,43955,
,0.391581028110813,43982,44052,
,0.374859566187177,44083,44147,
,0.358469478310895,44177,44238,
,0.343678016506483,44272,44341,
,0.330096205307922,44368,44436,
,0.317154877240277,44469,44534,
,0.306056225866122,44562,44631,
,0.295853293175119,44659,44728,
,0.286804593200734,44756,44826,
,0.27947318430364,44853,44923,
,0.272242013830974,44950,45020,
,0.266121142814007,45051,45115,
,0.261106370928114,45145,45204,
,0.256740223659082,45252,45377,
,0.253812767326538,45428,45552,
,0.251511169084495,45601,45722,
,0.24955063926248,45769,45869,
,0.247826300594613,45948,46075,
,0.245001420428335,46109,46243,
,0.241797115664864,46276,46408,
,0.23826439629015,46443,46571,
,0.233998642910133,46605,46736,
,0.229308020297664,46769,46906,
,0.223955467137865,46940,47074,
,0.218602452021154,47107,47239,
,0.213505032346798,47273,47401,
,0.207734335073789,47436,47567,
,0.202257235855495,47598,47671,
,0.197103826471671,47698,47765,
,0.191532254758119,47798,47863,
,0.185964366542372,47892,47960,
,0.180313262708372,47988,48058,
,0.17482512850812,48086,48155,
,0.169823418213214,48183,48253,
,0.164887960944055,48279,48350,
,0.160959095994727,48380,48445,
,0.157156543534456,48474,48536,
,0.152613498826916,48569,48639,
,0.148346773460815,48666,48733,
,0.144450287472863,48766,48831,
,0.141876229311567,48860,48928,
,0.14129664979945,48956,49026,
,0.141995496051926,49054,49123,
,0.145305460958411,49151,49221,
,0.151475796501452,49247,49318,
,0.161173972571716,49348,49413,
,0.174880872552783,49442,49514,
,0.191317534036304,49543,49678,
,0.211285976669179,49713,49846,
,0.234454377900659,49881,50012,
,0.259249139657703,50046,50174,
,0.286984124696326,50209,50340,
,0.315913813132049,50373,50509,
,0.343308302951,50543,50677,
,0.368426364354642,50710,50842,
,0.392237353344149,50876,51005,
,0.417685655247529,51039,51170,
,0.444393564195738,51201,51274,
,0.469684957298551,51301,51368,
,0.493570772060692,51401,51467,
,0.514818099049391,51495,51563,
,0.532467898751905,51592,51661,
,0.5466473231353,51689,51758,
,0.556904792243031,51786,51856,
,0.563636006416844,51883,51953,
,0.566969522223651,51983,52048,
,0.566529311356933,52078,52137,
,0.56323937677517,52185,52310,
,0.556566073542475,52361,52485,
,0.546612043920874,52533,52655,
,0.534887365902332,52702,52802,
,0.52089980382035,52881,53008,
,0.50438080814844,53042,53176,
,0.486737986059925,53209,53341,
,0.468741698706851,53376,53504,
,0.45142408318118,53538,53669,
,0.43341961755679,53698,53804,
,0.413409929781288,53836,53954,
,0.392738391717966,53984,54051,
,0.371330607724215,54075,54139,
,0.349273731748619,54167,54297,
,0.327612106001873,54327,54430,
,0.30569107650203,54458,54561,
,0.284640631537069,54598,54730,
,0.264587503134782,54764,54898,
,0.245244600222967,54931,55063,
,0.227718130586849,55097,55225,
,0.211183993200536,55260,55391,
,0.195563842484935,55420,55525,
,0.181858148637776,55558,55676,
,0.169205682653273,55705,55772,
,0.158184852532335,55797,55861,
,0.148736798399989,55889,56019,
,0.140684714506738,56048,56152,
,0.134701787852636,56180,56283,
,0.129655394120386,56320,56451,
,0.124948058102711,56485,56619,
,0.120793035002049,56652,56784,
,0.116564436661116,56819,56947,
,0.11303465675229,56981,57112,
,0.110133220766027,57145,57282,
,0.107517901520896,57316,57450,
,0.105646466585228,57483,57615,
,0.103972888480786,57649,57777,
,0.102247878057738,57812,57943,
,0.100735150961119,57974,58047,
,0.0991892459038318,58074,58141,
,0.0978724509705333,58174,58239,
,0.0965261245825276,58268,58336,
,0.0950400226970611,58364,58434,
,0.0937271310636824,58462,58531,
,0.0923264821861021,58559,58629,
,0.0908662694044881,58655,58726,
,0.0895918820494923,58756,58821,
,0.0885110314073502,58850,58922,
,0.0880320088668184,58951,59086,
,0.0875322069742654,59121,59254,
,0.0860276575668027,59289,59420,
,0.083667943798294,59454,59582,
,0.0808468393782402,59617,59740,
,0.0780026378505074,59788,59913,
,0.0753284978426079,59964,,
,0.0724295703295313,,,
,0.0696485937051238,,,
,0.0668921070602113,,,
,0.064034608747485,,,
,0.0613178945579558,,,
,0.0583657864405846,,,
,0.055893080377161,,,
,0.0543791522887466,,,
,0.0535524197875112,,,
,0.0550063067494398,,,
,0.0585826116560172,,,
,0.0640753663619225,,,
,0.0720748564768597,,,
,0.0823043135589993,,,
,0.0965111457804814,,,
,0.115444265924469,,,
,0.13808578023095,,,
,0.165247734742022,,,
,0.195962054636727,,,
,0.230382579067162,,,
,0.268400162802063,,,
,0.307850262285081,,,
,0.348920022241927,,,
,0.390905873419923,,,
,0.432028756803154,,,
,0.472693507892347,,,
,0.511218438531959,,,
,0.54681786980324,,,
,0.57926986148291,,,
,0.607552686441968,,,
,0.6322848834088,,,
,0.652549827464958,,,
,0.666826514999088,,,
,0.676688386058158,,,
,0.682748104454261,,,
,0.685652782347712,,,
,0.686132198488448,,,
,0.683491911159401,,,
,0.678112606071292,,,
,0.670379057723562,,,
,0.659370059820483,,,
,0.646222468498969,,,
,0.630818064171909,,,
,0.612969016674475,,,
,0.594001851322133,,,
,0.573208553515373,,,
,0.55080532221799,,,
,0.528190946411183,,,
,0.504329963544708,,,
,0.480125734845081,,,
,0.455772044422612,,,
,0.432159168487216,,,
,0.411660834343935,,,
,0.392259577003853,,,
,0.372096482733612,,,
,0.352127297607459,,,
,0.332154683197885,,,
,0.313774615576612,,,
,0.296856864760583,,,
,0.280989783485557,,,
,0.267209306421653,,,
,0.25448015567761,,,
,0.243143573430321,,,
,0.234008647144194,,,
,0.22569794544503,,,
,0.219283612901915,,,
,0.214314080999101,,,
,0.209766602156154,,,
,0.206516852746925,,,
,0.204163368489914,,,
,0.202593582056541,,,
,0.201916032678706,,,
,0.201239608355722,,,
,0.201331289163532,,,
,0.201752999447874,,,
,0.201942976870962,,,
,0.202282736835196,,,
,0.202243963089729,,,
,0.202050920398961,,,
,0.201916032678706,,,
,0.201197202674579,,,
,0.200615552591671,,,
,0.199841901197164,,,
,0.198331157557004,,,
,0.196516000905132,,,
,0.19425553898242,,,
,0.191817328647519,,,
,0.189435571497684,,,
,0.186543444389943,,,
,0.183670972287119,,,
,0.18095521745121,,,
,0.178610603069953,,,
,0.176991693482911,,,
,0.17508469851856,,,
,0.17253297214756,,,
,0.169823418213214,,,
,0.166853354917086,,,
,0.164129135820425,,,
,0.161405742915459,,,
,0.158505177967526,,,
,0.155814704808502,,,
,0.15297485859267,,,
,0.150247772347937,,,
,0.147982611146426,,,
,0.145754216083948,,,
,0.144127893536466,,,
,0.142837955945389,,,
,0.141384849088798,,,
,0.140051986494122,,,
,0.138624713833162,,,
,0.137184707061409,,,
,0.135947880721865,,,
,0.13478250820294,,,
,0.134424485632564,,,
,0.134542196649035,,,
,0.134391448873056,,,
,0.133968963965829,,,
,0.133107540424846,,,
,0.132089678289162,,,
,0.131044842400749,,,
,0.129551108773074,,,
,0.128151905864568,,,
,0.126815128015995,,,
,0.12534396511641,,,
,0.124026715704956,,,
,0.122607502386069,,,
,0.121161443642437,,,
,0.119901573489122,,,
,0.118434116417419,,,
,0.116976965989999,,,
,0.115625179210891,,,
,0.114690660670734,,,
,0.114467234028168,,,
,0.114219384339807,,,
,0.113521240979407,,,
,0.112324150629215,,,
,0.110531119754769,,,
,0.108961139385761,,,
,0.107645372521491,,,
,0.106216621732393,,,
,0.104862283832689,,,
,0.103449268262384,,,
,0.102017169411929,,,
,0.100735150961119,,,
,0.0994555489211725,,,
,0.0985225949388123,,,
,0.0977488743310474,,,
,0.0967478356830423,,,
,0.0955037321088187,,,
,0.0940444732595472,,,
,0.0929115895573105,,,
,0.0922662665882848,,,
,0.0912495549164693,,,
,0.0897144081401138,,,
,0.0877502194755206,,,
,0.085489352527123,,,
,0.0832908377244831,,,
,0.0809943871357792,,,
,0.0787946712287486,,,
,0.0766656901120041,,,
,0.0739666426630526,,,
,0.0715142394833881,,,
,0.0690285806673669,,,
,0.0662467566659938,,,
,0.0641408224590737,,,
,0.0626548275403058,,,
,0.0627907030196423,,,
,0.0650766904439077,,,
,0.0696877966600775,,,
,0.0795115850351832,,,
,0.093642248035951,,,
,0.110620029738187,,,
,0.130667398517232,,,
,0.154756309792586,,,
,0.187118844824402,,,
,0.227768416553683,,,
,0.273516542713976,,,
,0.325382732484205,,,
,0.38155845187563,,,
,0.440835848979878,,,
,0.502500134710212,,,
,0.563572877726586,,,
,0.623683328297493,,,
,0.681522326635193,,,
,0.735289617222529,,,
,0.786006115260054,,,
,0.831429914617875,,,
,0.87143371521431,,,
,0.906815232078012,,,
,0.93583311748278,,,
,0.958756184829178,,,
,0.975258895145715,,,
,0.985496798262637,,,
,0.993313902893197,,,
,0.998774968375625,,,
,1.00084558624065,,,
,0.999939106911127,,,
,0.99575314683767,,,
,0.989426960588671,,,
,0.981053394979761,,,
,0.968860815760062,,,
,0.955172077224613,,,
,0.939024439964527,,,
,0.91938023950729,,,
,0.899538907253874,,,
,0.877297184667046,,,
,0.846697289305277,,,
,0.805435476932499,,,
,0.757413786585412,,,
,0.713778408611327,,,
,0.677025738433971,,,
,0.643644478743643,,,
,0.614499276649477,,,
,0.588003258249572,,,
,0.561847756297185,,,
,0.536214100027556,,,
,0.510228778200744,,,
,0.485904770738287,,,
,0.4626288002526,,,
,0.439862113438679,,,
,0.419587086814159,,,
,0.400455775544673,,,
,0.382664252336374,,,
,0.367282143327269,,,
,0.352052848296517,,,
,0.338292775240379,,,
,0.325858112948352,,,
,0.31402867881363,,,
,0.304075109898531,,,
,0.295263277698008,,,
,0.287746973418627,,,
,0.282147568842428,,,
,0.276760107645457,,,
,0.271811425968974,,,
,0.266660451710815,,,
,0.260761782157049,,,
,0.254918416145265,,,
,0.248714372843235,,,
,0.242735187176543,,,
,0.237574493195917,,,
,0.23207339305521,,,
,0.226738614580346,,,
,0.221274666973244,,,
,0.215146018269455,,,
,0.209021822911078,,,
,0.202835439228554,,,
,0.196851999256539,,,
,0.19121849452354,,,
,0.185003048502153,,,
,0.17872167443695,,,
,0.172694487557759,,,
,0.167273311901116,,,
,0.163164961242453,,,
,0.159338456556156,,,
,0.15491252925983,,,
,0.150211264928749,,,
,0.14530875512046,,,
,0.140561768980323,,,
,0.135287601490491,,,
,0.129148207801405,,,
,0.123073941032516,,,
,0.117189635945667,,,
,0.111554164192,,,
,0.106529650795169,,,
,0.101847227948074,,,
,0.0976305785942487,,,
,0.0935231924008622,,,
,0.0892427924154912,,,
,0.0851533907395784,,,
,0.0812061411566252,,,
,0.0776521756699161,,,
,0.0748827670861425,,,
,0.0723392447982158,,,
,0.069685116406455,,,
,0.0666231076078353,,,
,0.0630762290529027,,,
,0.0593677890938317,,,
,0.0554693285437444,,,
,0.0515225277787808,,,
,0.0476931909417698,,,
,0.0437307162830364,,,
,0.0398912651508978,,,
,0.0363312463816856,,,
,0.0330339143674485,,,
,0.030173763654354,,,
,0.0274167600625605,,,
,0.0245100182194549,,,
,0.0218408070667935,,,
,0.0193251450447025,,,
,0.0166578711807447,,,
,0.013850293083406,,,
,0.0116197399019493,,,
,0.0104588160389254,,,
,0.00934660100278852,,,
,0.00776583602454679,,,
,0.00579449983404734,,,
,0.00331822997970893,,,
,0.00134884986482913,,,
,4.74085976434975e-06,,,
,-0.00017270252234491,,,
,0.00181487543875082,,,
,0.0059961538027854,,,
,0.0137124744258854,,,
,0.0254066531185123,,,
,0.0408760886002185,,,
,0.0616769553239336,,,
,0.0865727086164008,,,
,0.115762539674598,,,
,0.150857817976047,,,
,0.189692955218188,,,
,0.228844602361286,,,
,0.265655530853221,,,
,0.301513762065569,,,
,0.340827985037139,,,
,0.382630972738707,,,
,0.424848322720684,,,
,0.466235028477459,,,
,0.505238601893581,,,
,0.542039698397143,,,
,0.57543840659649,,,
,0.603999450987096,,,
,0.628683319108016,,,
,0.648847044729248,,,
,0.664577941611043,,,
,0.676221441439388,,,
,0.683106471689502,,,
,0.686275713154988,,,
,0.686425364956307,,,
,0.682825168558314,,,
,0.67664636627648,,,
,0.668138363386204,,,
,0.657855872487049,,,
,0.646925539991147,,,
,0.634249875032461,,,
,0.619473837294329,,,
,0.603073713497328,,,
,0.584143484091183,,,
,0.564327105582228,,,
,0.543552558279481,,,
,0.521044510442092,,,
,0.498395605758041,,,
,0.475275608157879,,,
,0.451742028384813,,,
,0.428792987719461,,,
,0.405227636815067,,,
,0.382263740537881,,,
,0.35999567001381,,,
,0.337874668981844,,,
,0.316991794153025,,,
,0.29695365419497,,,
,0.278935141162535,,,
,0.264318338583824,,,
,0.250764005722659,,,
,0.23790777698318,,,
,0.225593770670765,,,
,0.214019124453857,,,
,0.204316197215078,,,
,0.195325619057057,,,
,0.186933805750069,,,
,0.180075225611914,,,
,0.173943424344594,,,
,0.169086003421683,,,
,0.165133519634762,,,
,0.161466598543566,,,
,0.158378541728861,,,
,0.155262558336371,,,
,0.152322650780523,,,
,0.149765534172284,,,
,0.146783487908217,,,
,0.144145132976608,,,
,0.142055329092448,,,
,0.140322921672769,,,
,0.139215801291865,,,
,0.137890606571775,,,
,0.135890279075449,,,
,0.133719226939542,,,
,0.131389990823848,,,
,0.129090350264853,,,
,0.126614515075018,,,
,0.123922500773415,,,
,0.120956991724807,,,
,0.117076844209547,,,
,0.11275065243071,,,
,0.108758304577492,,,
,0.104747437341915,,,
,0.100908163084442,,,
,0.0973694897463261,,,
,0.0939590477049047,,,
,0.0906510909148851,,,
,0.0874810477699339,,,
,0.0850310107936068,,,
,0.0833516514589809,,,
,0.0816018858275629,,,
,0.0799466343753531,,,
,0.078337475772858,,,
,0.0762725690404524,,,
,0.0738893553920765,,,
,0.0713624248122122,,,
,0.0688596534053278,,,
,0.066413882713304,,,
,0.0638147885250408,,,
,0.0613622090004924,,,
,0.0588867551507776,,,
,0.0562419469200321,,,
,0.053905246629548,,,
,0.0519313786654373,,,
,0.050160650270692,,,
,0.0485846524547007,,,
,0.0470906186775709,,,
,0.045796914155964,,,
,0.044718959622868,,,
,0.044077251045696,,,
,0.0441208188882947,,,
,0.0441554179370395,,,
,0.0436924152826949,,,
,0.0427901526206547,,,
,0.0415178873144788,,,
,0.0405058662379016,,,
,0.0393899393681442,,,
,0.0381110469437645,,,
,0.0371834940002877,,,
,0.0357445401678773,,,
,0.0339484076070486,,,
,0.0334298067348854,,,
,0.035734770027257,,,
,0.0421677215724575,,,
,0.0516942566079235,,,
,0.0641833109320897,,,
,0.0800094486693098,,,
,0.0979835178767284,,,
,0.118594335986667,,,
,0.141658925761602,,,
,0.165951502852788,,,
,0.192563684184027,,,
,0.220377426420734,,,
,0.249252961243016,,,
,0.279656054198903,,,
,0.310137668044684,,,
,0.341467169495437,,,
,0.373424337817195,,,
,0.404571696129115,,,
,0.436228806854679,,,
,0.468118668041773,,,
,0.501826377578385,,,
,0.538055124356697,,,
,0.57419743315676,,,
,0.610665853877847,,,
,0.64753678967259,,,
,0.682637054904543,,,
,0.715026271395966,,,
,0.741845681191495,,,
,0.764152336655272,,,
,0.785462048642708,,,
,0.805536837921244,,,
,0.823861736425912,,,
,0.839384645991739,,,
,0.850476084578779,,,
,0.858715368547161,,,
,0.863251954804972,,,
,0.863594141717733,,,
,0.860752907304832,,,
,0.853863804576084,,,
,0.843721158631403,,,
,0.830938513952529,,,
,0.814212630054338,,,
,0.796005637369005,,,
,0.775955879163724,,,
,0.753090029321037,,,
,0.730398459096345,,,
,0.708614835384975,,,
,0.687431152767341,,,
,0.666037840806092,,,
,0.641774038409423,,,
,0.61685586947017,,,
,0.592012409579969,,,
,0.566764277059721,,,
,0.542618637062246,,,
,0.518567434244698,,,
,0.495300652430286,,,
,0.474189984486949,,,
,0.453223585085304,,,
,0.433960376701353,,,
,0.416288219611021,,,
,0.399489538094283,,,
,0.385033818063493,,,
,0.371753193003559,,,
,0.359808803300864,,,
,0.350313381245233,,,
,0.341974980321501,,,
,0.336075358229527,,,
,0.331671348471883,,,
,0.327416806405446,,,
,0.32408118680417,,,
,0.320899060633668,,,
,0.318380628812866,,,
,0.316931049852174,,,
,0.315129322369159,,,
,0.314390260461947,,,
,0.314370292895295,,,
,0.314171332947881,,,
,0.314355238299917,,,
,0.314247981497745,,,
,0.314283959722305,,,
,0.314920066033318,,,
,0.314976185763106,,,
,0.31499865617819,,,
,0.31454560907247,,,
,0.31357938446444,,,
,0.313051042704023,,,
,0.312446218686267,,,
,0.312010824624476,,,
,0.311702491923141,,,
,0.310144377619305,,,
,0.308215478763227,,,
,0.306027991017298,,,
,0.30343531706054,,,
,0.300952747862607,,,
,0.297665187537024,,,
,0.293774147595232,,,
,0.289983866679466,,,
,0.28548550808606,,,
,0.281039228334783,,,
,0.276317891608387,,,
,0.271385444721604,,,
,0.267271358860361,,,
,0.263041054079884,,,
,0.25934106243883,,,
,0.257003732050178,,,
,0.255118631049658,,,
,0.255270662032994,,,
,0.25701093131993,,,
,0.26048489035655,,,
,0.267191720403257,,,
,0.27638550615939,,,
,0.289219929837094,,,
,0.306071737230337,,,
,0.325409296066439,,,
,0.348770199123636,,,
,0.375032534333368,,,
,0.403643150074089,,,
,0.434875632895889,,,
,0.466711479546403,,,
,0.499530667209584,,,
,0.532910711997628,,,
,0.56472088566579,,,
,0.595892371915621,,,
,0.625193105112918,,,
,0.651992854839253,,,
,0.675896113368917,,,
,0.69469689408074,,,
,0.709566168667492,,,
,0.722345387734144,,,
,0.732519352557651,,,
,0.740462502569404,,,
,0.744981256348512,,,
,0.746047812647799,,,
,0.744449919641382,,,
